"ID","Name","Date","Maximum.Wind","dLat","dLong","angle","direction"
"AL172008","             PALOMA",20081105,125,15.2,-3.90000000000003,104.390463248741,"North"
"AL012009","                ONE",20090526,30,10.4,16.8,31.7594800848129,"Northeast"
"AL022009","                ANA",20090810,35,0.299999999999999,-30.8,179.441941873228,"West"
"AL032009","               BILL",20090815,115,41.2,19,65.2424997568155,"Northeast"
"AL042009","          CLAUDETTE",20090816,50,5.8,-4.90000000000003,130.19204603697,"Northwest"
"AL052009","              DANNY",20090826,50,6.7,-5.39999999999998,128.867777502321,"Northwest"
"AL062009","              ERIKA",20090901,45,0.300000000000001,-9.19999999999999,178.132321160566,"West"
"AL072009","               FRED",20090907,105,14.8,-45.8,162.092067137012,"West"
"AL082009","              EIGHT",20090925,30,3.8,-6.19999999999999,148.495733280796,"Northwest"
"AL092009","              GRACE",20090927,55,4.8,35.5,7.70033551860769,"East"
"AL102009","              HENRI",20091006,45,5.1,-22.5,167.228757435099,"West"
"AL112009","                IDA",20091104,90,19.8,-4.19999999999999,101.976132444203,"North"
"AL012010","               ALEX",20100624,95,7.3,-19.9,159.855237132936,"West"
"AL022010","                TWO",20100707,30,6.6,-11.1,149.26451229808,"Northwest"
"AL032010","             BONNIE",20100722,40,8.6,-17.2,153.434948822922,"Northwest"
"AL042010","              COLIN",20100802,50,17.8,-25,144.549133928736,"Northwest"
"AL052010","               FIVE",20100810,30,6,-8,143.130102354156,"Northwest"
"AL062010","           DANIELLE",20100821,115,46.8,8.10000000000002,80.1806993612421,"North"
"AL072010","               EARL",20100824,125,43.3,-34.2,128.30303190046,"Northwest"
"AL082010","              FIONA",20100830,55,20.1,-20.2,135.142172858357,"Northwest"
"AL092010","             GASTON",20100901,35,5.2,-35.5,171.666641890039,"West"
"AL102010","            HERMINE",20100904,60,20,0.600000000000023,88.2816419983445,"North"
"AL112010","               IGOR",20100908,135,44.5,-28.3,122.454526852251,"Northwest"
"AL122010","              JULIA",20100912,120,17.7,-23.8,143.361911390809,"Northwest"
"AL132010","               KARL",20100913,110,2.3,-18.9,173.061614194664,"West"
"AL142010","               LISA",20100920,75,15,0.5,88.0908475670036,"North"
"AL152010","            MATTHEW",20100923,50,3.5,-18.5,169.286876977209,"West"
"AL162010","             NICOLE",20100928,40,8,5.60000000000002,55.0079798014412,"Northeast"
"AL172010","               OTTO",20101006,75,9.7,52.5,10.468027172094,"East"
"AL182010","              PAULA",20101011,90,9.1,2.69999999999999,73.4742036100744,"North"
"AL192010","            RICHARD",20101019,85,2.9,-9.5,163.02450053207,"West"
"AL202010","              SHARY",20101028,65,11.4,7.69999999999999,55.9633896463297,"Northeast"
"AL212010","              TOMAS",20101029,85,33,0.199999999999989,89.6527571029143,"North"
"AL012011","             ARLENE",20110628,55,1.2,-5.89999999999998,168.503436982414,"West"
"AL022011","               BRET",20110716,60,9.1,22.7,21.8449142460344,"East"
"AL032011","              CINDY",20110720,60,17,31.7,28.2036626532183,"Northeast"
"AL042011","                DON",20110727,45,6.2,-12.4,153.434948822922,"Northwest"
"AL052011","              EMILY",20110802,45,15.8,-13.4,130.301319482701,"Northwest"
"AL062011","           FRANKLIN",20110812,40,0.899999999999999,28.1,1.83446903239175,"East"
"AL072011","               GERT",20110813,55,18.7,13.2,54.7824070318073,"Northeast"
"AL082011","             HARVEY",20110819,55,2.7,-15.2,169.927522162561,"West"
"AL092011","              IRENE",20110821,105,38,-1,91.507435758775,"North"
"AL102011","                TEN",20110825,30,3.5,-4.89999999999998,144.462322208025,"Northwest"
"AL112011","               JOSE",20110826,40,11,-4.80000000000001,113.574706201913,"Northwest"
"AL122011","              KATIA",20110828,120,50,-341,171.658301555851,"West"
"AL202011","            UNNAMED",20110831,40,5.3,6.5,39.1932730944684,"Northeast"
"AL132011","                LEE",20110902,50,8.3,6.09999999999997,53.6863545812368,"Northeast"
"AL142011","              MARIA",20110906,70,35.5,-17.6,116.371048150389,"Northwest"
"AL152011","               NATE",20110906,65,0.199999999999999,-3.90000000000003,177.064326553579,"West"
"AL162011","            OPHELIA",20110920,120,39.7,5.10000000000002,82.6796780627549,"North"
"AL172011","           PHILIPPE",20110923,80,29.2,-26.1,131.791478956388,"Northwest"
"AL182011","               RINA",20111022,100,8.8,-3.19999999999999,109.9831065219,"North"
"AL192011","               SEAN",20111106,55,14,17.6,38.5006537203454,"Northeast"
"AL012012","            ALBERTO",20120519,50,2.8,11,14.2810957359708,"East"
"AL022012","              BERYL",20120525,60,8,22.9,19.2566051065387,"East"
"AL032012","              CHRIS",20120617,75,14.9,30.6,25.9627524225618,"Northeast"
"AL042012","              DEBBY",20120623,55,4,7.30000000000001,28.7203267978694,"Northeast"
"AL052012","            ERNESTO",20120801,85,6.3,-50.5,172.888948013364,"West"
"AL062012","           FLORENCE",20120803,50,6.2,-29.8,168.247067749336,"West"
"AL072012","             HELENE",20120809,40,9,-55.9,170.85376628405,"West"
"AL082012","             GORDON",20120815,95,12.2,38,17.7993640287517,"East"
"AL092012","              ISAAC",20120820,70,22.7,-48.5,154.918467808897,"Northwest"
"AL102012","              JOYCE",20120821,35,6.7,-13.7,153.93900426024,"Northwest"
"AL122012","             LESLIE",20120828,70,42.6,-21.1,116.349451895477,"Northwest"
"AL112012","               KIRK",20120828,90,27.8,12.5,65.7893962760035,"Northeast"
"AL132012","            MICHAEL",20120902,100,16.1,-5.90000000000003,110.125846085872,"North"
"AL142012","             NADINE",20120910,80,22.1,8.89999999999998,68.064617773761,"North"
"AL152012","              OSCAR",20121002,45,11.1,0.199999999999989,88.9677553084343,"North"
"AL162012","              PATTY",20121010,40,-0.199999999999999,0.800000000000011,345.963756532074,"East"
"AL172012","             RAFAEL",20121012,80,25.3,55.2,24.6235647861636,"Northeast"
"AL182012","              SANDY",20121021,100,27.2,-3.30000000000001,96.9175178282125,"North"
"AL192012","               TONY",20121021,45,10.8,22.2,25.9422954898717,"Northeast"
"AL012013","             ANDREA",20130605,55,19.4,19.6,44.7061780653493,"Northeast"
"AL022013","              BARRY",20130616,40,7.2,-16,155.772254682046,"Northwest"
"AL032013","            CHANTAL",20130707,55,7.4,-29.8,166.054271116353,"West"
"AL042013","             DORIAN",20130722,50,21.1,-55.6,159.218426405673,"West"
"AL052013","               ERIN",20130815,40,6.1,-19.5,162.629246669466,"West"
"AL062013","            FERNAND",20130825,50,1.8,-4,155.772254682046,"Northwest"
"AL072013","          GABRIELLE",20130904,55,21.5,-0.700000000000045,91.8647852593391,"North"
"AL082013","              EIGHT",20130906,30,-0.899999999999999,-1.60000000000002,209.357753542791,"Southwest"
"AL092013","           HUMBERTO",20130908,80,20,-26.9,143.369403144439,"Northwest"
"AL102013","             INGRID",20130912,75,4.4,-7.5,149.601272285834,"Northwest"
"AL112013","              JERRY",20130928,45,16.9,21.1,38.6929080652623,"Northeast"
"AL122013","              KAREN",20131003,55,6.6,-5.09999999999997,127.694240466689,"Northwest"
"AL132013","            LORENZO",20131021,45,5.2,12,23.4286928087454,"Northeast"
"AL142013","            MELISSA",20131117,55,16.1,35.3,24.5172855162041,"Northeast"
"AL152013","            UNNAMED",20131203,55,2.8,-0.100000000000023,92.0454084888877,"North"
"AL012014","             ARTHUR",20140628,85,27.5,23.2,49.8478038654836,"Northeast"
"AL022014","                TWO",20140719,30,5,-26,169.114472945341,"West"
"AL032014","             BERTHA",20140729,70,37.9,22.1,59.752963292418,"Northeast"
"AL042014","          CRISTOBAL",20140823,75,47.5,57.2,39.7069044436058,"Northeast"
"AL052014","              DOLLY",20140901,45,2.4,-8.69999999999999,164.577838681261,"West"
"AL062014","            EDOUARD",20140910,105,19.7,2.5,82.7676212917223,"North"
"AL072014","                FAY",20141010,70,11.9,2.19999999999999,79.5257651717742,"North"
"AL082014","            GONZALO",20141011,125,37.5,24,57.3807569288072,"Northeast"
"AL092014","              HANNA",20141021,35,-2.7,4.80000000000001,330.642246457209,"Southeast"
"AL012015","                ANA",20150506,50,16.2,12.2,53.0170930736554,"Northeast"
"AL022015","               BILL",20150616,50,11.9,13,42.4705057951622,"Northeast"
"AL032015","          CLAUDETTE",20150712,45,10.6,19.5,28.5280493962752,"Northeast"
"AL042015","              DANNY",20150817,110,6.2,-32,169.034803314862,"West"
"AL052015","              ERIKA",20150824,45,3.3,-23.5,172.00647850636,"West"
"AL062015","               FRED",20150830,75,13.7,-25.7,151.939085631049,"Northwest"
"AL072015","              GRACE",20150905,50,2,-23.3,175.093933014352,"West"
"AL082015","              HENRI",20150908,45,4.6,1.89999999999998,67.5572466347059,"North"
"AL092015","               NINE",20150915,30,7,-9.09999999999997,142.431407971172,"Northwest"
"AL102015","                IDA",20150915,45,14.7,-25.1,149.644312637156,"Northwest"
"AL112015","            JOAQUIN",20150926,135,8.4,61,7.84059927145061,"East"
"AL122015","               KATE",20151108,75,18.5,26.1,35.3294818350753,"Northeast"
